category,subcategory,question,answer,reasoning,source
Arithmetic,lcm,Calculate the lowest common multiple of 1368 and 1368.,1368,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the smallest common multiple of 7272 and 909.,7272,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the lowest common multiple of 1355 and 80.,21680,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the smallest common multiple of 286 and 364.,4004,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the smallest common multiple of 66 and 1572.,17292,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the smallest common multiple of 24 and 24?,24,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the common denominator of 83/14 and -41/6.,42,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the common denominator of 15/746 and -67/1492?,1492,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Find the common denominator of -79/222 and -7/1776.,1776,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the smallest common multiple of 22 and 12.,132,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the least common multiple of 5480 and 40.,5480,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the lowest common multiple of 196 and 6?,588,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the common denominator of -125/1278 and -79/4.,2556,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the least common multiple of 112 and 182.,1456,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the smallest common multiple of 40 and 230.,920,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the least common multiple of 19567 and 12661.,215237,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Find the common denominator of -47/10 and 19/681.,6810,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the common denominator of -59/120 and -29/24?,120,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the common denominator of 40/119 and 29/28.,476,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the common denominator of 115/582 and -4/11.,6402,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the lowest common multiple of 330 and 180?,1980,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the smallest common multiple of 8093 and 3?,24279,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Find the common denominator of 34/63 and 54/7.,63,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Calculate the lowest common multiple of 34 and 816.,816,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,What is the common denominator of 83/34 and 41/17?,34,,Mathematics Dataset (Google DeepMind)
Arithmetic,lcm,Find the common denominator of 8/77 and 37/33.,231,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 2648.,"2, 331",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 605?,"5, 11",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 10396?,"2, 23, 113",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 194?,"2, 97",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 77887.,"71, 1097",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 5181.,"3, 11, 157",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 1409.,1409,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 16617?,"3, 29, 191",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 572.,"2, 11, 13",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 7280?,"2, 5, 7, 13",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 5809?,"37, 157",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 245.,"5, 7",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 50103?,"3, 19, 293",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 86115.,"3, 5, 5741",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 85718.,"2, 42859",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 3830.,"2, 5, 383",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 4694?,"2, 2347",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 3329.,3329,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 2148.,"2, 3, 179",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 5213?,"13, 401",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 17477.,17477,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 1537?,"29, 53",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 127.,127,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 1914.,"2, 3, 11, 29",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 18177?,"3, 73, 83",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 153?,"3, 17",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 13803?,"3, 43, 107",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 10563?,"3, 7, 503",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 1700?,"2, 5, 17",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 6320?,"2, 5, 79",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 33407.,"11, 3037",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 2451?,"3, 19, 43",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 79089.,"3, 41, 643",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 40984?,"2, 47, 109",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 1243?,"11, 113",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 9713.,"11, 883",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 690.,"2, 3, 5, 23",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 15653.,"11, 1423",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 2080.,"2, 5, 13",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 118315?,"5, 23663",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 30943.,"11, 29, 97",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 192015.,"3, 5, 17, 251",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 1177.,"11, 107",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 12333?,"3, 4111",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 757.,757,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 68166?,"2, 3, 7, 541",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 7793.,7793,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 17177?,"89, 193",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 10332?,"2, 3, 7, 41",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 8677?,8677,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 7298.,"2, 41, 89",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 17064.,"2, 3, 79",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 36396.,"2, 3, 337",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 20232.,"2, 3, 281",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 56939.,"97, 587",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 14164?,"2, 3541",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 127023?,"3, 13, 3257",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 722.,"2, 19",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 54552?,"2, 3, 2273",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 1349.,"19, 71",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 987?,"3, 7, 47",,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,List the prime factors of 1125.,"3, 5",,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 21679?,9,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 456?,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 29409?,0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 2446?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 3521?,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 1455?,5,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 174?,1,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 1275?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the ten thousands digit of 112150?,1,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 1787?,7,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 12116?,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 6747?,7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 361?,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the ten thousands digit of 55658?,5,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 10668?,6.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 5113?,5,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 3526?,6,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 17587?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 2908?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 168718?,8.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 3684?,6,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 289?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 2194?,9,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 3702?,7,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 3248?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 959?,9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 3848?,4,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 9001?,0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 445?,4,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 1583?,5.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 55857?,5,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 6621?,6,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 7420?,4,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 17349?,7,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 16543?,6,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 250?,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 72831?,3,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 75271?,7,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 804?,0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 3093?,3,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 3202?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 232?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 1155?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 3804?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 3406?,4,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 1057?,1,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 3348?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 7358?,5,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 16633?,6,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 72672?,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 60986?,8,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the ten thousands digit of 29469?,2.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 5546?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 840?,4.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 1599?,9.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 66433?,4,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 4242?,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 4609?,9,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the thousands digit of 1814?,1,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the units digit of 6041?,1.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the tens digit of 7577?,7,,Mathematics Dataset (Google DeepMind)
Arithmetic,place_value,What is the hundreds digit of 30741?,7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -0.00008463 to 5 dps.,-8e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -884.33 to the nearest integer.,-884.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -0.035847 to two dps.,-0.04,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -521.67 rounded to the nearest 100?,-500.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -0.00015043 to 4 decimal places.,-0.0002,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -0.26108 to 1 decimal place.,-0.3,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 3907 rounded to the nearest one hundred?,3900.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -204.7 rounded to the nearest ten?,-200.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.0033478 rounded to five decimal places?,0.00335,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -231480 to the nearest ten thousand.,-230000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 15504000 to the nearest one million.,16000000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.0000006669 rounded to 7 dps?,7e-07,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 927310 to the nearest 1000.,927000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.000198 rounded to 5 decimal places?,0.0002,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -7.35 to zero decimal places.,-7.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 0.00006507 to five decimal places.,7e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 36760000 rounded to the nearest one million?,37000000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 17537.3 to the nearest 1000.,18000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.0008791 rounded to five dps?,-0.00088,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.00021903 rounded to 5 decimal places?,0.00022,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -477.2 rounded to the nearest 10?,-480.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 19.84 rounded to 1 decimal place?,19.8,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -14.13 rounded to the nearest ten?,-10.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.000039 rounded to six dps?,3.9e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.000001115 rounded to seven dps?,1.1e-06,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 111605 to the nearest ten thousand.,110000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.57208 rounded to 1 dp?,0.6,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 4117.6 to the nearest 10.,4120.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.00007368 rounded to 6 dps?,7.4e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -72.79 to the nearest integer.,-73.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -375.37 rounded to the nearest one hundred?,-400.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 1264.71 rounded to the nearest 10?,1260.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.082013 rounded to 4 decimal places?,-0.082,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -333690 rounded to the nearest 1000?,-334000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 276630 rounded to the nearest 10000?,280000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 3100000 to the nearest one million.,3000000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -69.545 to one dp.,-69.5,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 5.706 to one dp.,5.7,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.0001043 rounded to 5 decimal places?,-0.0001,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.11795 rounded to 3 decimal places?,0.118,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 46480000 to the nearest 1000000.,46000000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.01007 rounded to 2 dps?,-0.01,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -7890.7 to the nearest one hundred.,-7900.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -119 rounded to the nearest 100?,-100.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 0.000037295 to six dps.,3.7e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 1428 rounded to the nearest one hundred?,1400.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 0.00158701 rounded to 5 dps?,0.00159,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.006264 rounded to 4 dps?,-0.0063,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is 236370 rounded to the nearest ten thousand?,240000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -491.93 rounded to 0 dps?,-492.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 1402 to the nearest 100.,1400.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -0.27868 rounded to two decimal places?,-0.28,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -435000 rounded to the nearest one hundred thousand?,-400000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 85.76 to the nearest integer.,86.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 13.5 to the nearest 10.,10.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -25386000 to the nearest one million.,-25000000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 0.000010662 to seven dps.,1.07e-05,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 0.3246 to two dps.,0.32,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -1.319 rounded to 1 decimal place?,-1.3,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round -0.40848 to one dp.,-0.4,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,Round 0.0100242 to 3 dps.,0.01,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -892.7 rounded to the nearest 10?,-890.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_or_sub,Sum -3.24 and 375.,371.76,,Mathematics Dataset (Google DeepMind)
Arithmetic,round_number,What is -13900 rounded to the nearest ten thousand?,-10000.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,add_or_sub,Work out 1035283 + -2.,1035281.0,,Mathematics Dataset (Google DeepMind)
Arithmetic,sequence_next_term,"What is the next term in -609, -1221, -1833?",-2445,,Mathematics Dataset (Google DeepMind)
Arithmetic,div_remainder,Calculate the remainder when 562 is divided by 4.,2,,Mathematics Dataset (Google DeepMind)
Arithmetic,mul_div_multiple,What is the value of ((-84)/490)/((-4)/10)?,3/7,,Mathematics Dataset (Google DeepMind)
Arithmetic,list_prime_factors,What are the prime factors of 831?,"3, 277",,Mathematics Dataset (Google DeepMind)
Arithmetic,mul,Calculate 13601*-0.5.,-6800.5,,Mathematics Dataset (Google DeepMind)
